|    Run:Fill |             SelectedLS |     Recorded |        HLTpath(Presc) |           L1bit(Presc) |    Effective |
-----------------------------------------------------------------------------------------------------------------------
|             |             [988-1019] |              |                       |                        |              |
| 194439:2645 |      [46-77], [79-105] |   7.725(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) |  38.627(/ub) |
| 194455:2646 |     [45-64], [67-140], |  27.119(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 135.593(/ub) |
|             |   [142-255], [293-303] |              |                       |                        |              |
| 194464:2646 |    [1-127], [130-142], |  21.859(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 109.297(/ub) |
|             |              [145-210] |              |                       |                        |              |
| 194479:2646 |     [1-44], [165-232], |  36.591(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 182.957(/ub) |
|             |  [235-262], [265-374], |              |                       |                        |              |
|             |  [377-431], [434-489], |              |                       |                        |              |
|             |   [492-529], [531-566] |              |                       |                        |              |
| 194480:2646 |      [1-32], [34-205], |  80.386(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 401.932(/ub) |
|             |  [207-375], [377-387], |              |                       |                        |              |
|             |  [389-759], [762-956], |              |                       |                        |              |
|             |             [959-1402] |              |                       |                        |              |
| 194533:2648 |   [46-379], [382-415], |  76.524(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 382.620(/ub) |
|             |   [417-618], [620-872] |              |                       |                        |              |
| 194619:2649 |               [31-110] |   9.956(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) |  49.780(/ub) |
| 194631:2649 |      [1-42], [44-100], |  23.783(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 118.916(/ub) |
|             |   [102-169], [171-222] |              |                       |                        |              |
| 194643:2649 |                [1-287] |  27.468(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 137.339(/ub) |
| 194644:2649 |    [1-168], [171-181], |  33.239(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 166.197(/ub) |
|             |  [184-185], [187-319], |              |                       |                        |              |
|             |              [321-421] |              |                       |                        |              |
| 194691:2651 |   [61-104], [107-155], |  28.284(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 141.419(/ub) |
|             |  [158-251], [254-268], |              |                       |                        |              |
|             |  [271-272], [275-289], |              |                       |                        |              |
|             |              [292-313] |              |                       |                        |              |
| 194699:2651 |       [1-30], [32-52], |  22.567(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 112.837(/ub) |
|             |      [55-64], [67-71], |              |                       |                        |              |
|             |   [73-154], [157-215], |              |                       |                        |              |
|             |   [218-238], [241-259] |              |                       |                        |              |
| 194702:2651 |     [1-138], [141-191] |  15.505(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) |  77.527(/ub) |
| 194704:2651 |      [1-41], [44-545], |  40.766(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 203.828(/ub) |
|             |              [548-592] |              |                       |                        |              |
| 194711:2651 |         [1-7], [9-619] |  34.041(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 170.204(/ub) |
| 194712:2651 |      [1-56], [61-418], |  33.664(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 168.320(/ub) |
|             |   [420-625], [627-759] |              |                       |                        |              |
| 194735:2653 |     [44-71], [74-101], |   9.993(/pb) |     HLT_PFJet40_v5(2) | L1_SingleJet16(150000) |  33.311(/ub) |
|             |              [104-130] |              |                       |                        |              |
| 194778:2657 |    [60-118], [120-219] |  18.964(/pb) |     HLT_PFJet40_v5(2) | L1_SingleJet16(150000) |  63.212(/ub) |
| 194789:2657 |       [1-18], [21-32], |  52.252(/pb) |     HLT_PFJet40_v5(2) | L1_SingleJet16(150000) | 174.173(/ub) |
|             |     [34-80], [82-166], |              |                       |                        |              |
|             |  [168-269], [272-405], |              |                       |                        |              |
|             |  [409-414], [417-427], |              |                       |                        |              |
|             |              [430-566] |              |                       |                        |              |
| 194790:2657 |                 [1-45] |   3.541(/pb) |     HLT_PFJet40_v5(2) | L1_SingleJet16(150000) |  11.803(/ub) |
| 194825:2658 |    [72-117], [120-221] |  18.841(/pb) |     HLT_PFJet40_v5(2) | L1_SingleJet16(150000) |  62.803(/ub) |
| 194896:2660 |      [34-55], [58-79], |   8.617(/pb) |     HLT_PFJet40_v5(2) | L1_SingleJet16(150000) |  28.724(/ub) |
|             |               [82-103] |              |                       |                        |              |
| 194897:2660 |         [1-6], [8-78], |  12.478(/pb) |     HLT_PFJet40_v5(2) | L1_SingleJet16(150000) |  41.593(/ub) |
|             |      [80-96], [98-102] |              |                       |                        |              |
